payment_id,tenant_id,property_id,due_date,pay_date,amount_due,amount_paid,late_fee,payment_status,payment_method
PAY004425,T0410,P039,2022-11-01,,8100.0,0,810.0,missed,
PAY004426,T0410,P039,2022-12-01,2022-12-03,8100.0,8100.0,0,on_time,ACH
PAY004427,T0410,P039,2023-01-01,2023-01-21,8100.0,8100.0,405.0,late,ACH
PAY004428,T0410,P039,2023-02-01,2023-02-06,8100.0,8100.0,405.0,late,money_order
PAY004429,T0410,P039,2023-03-01,2023-03-01,8100.0,8100.0,0,on_time,credit_card
PAY004430,T0410,P039,2023-04-01,2023-04-02,8100.0,8100.0,0,on_time,ACH
PAY004431,T0411,P040,2022-01-01,2022-01-02,2140.0,2140.0,0,on_time,ACH
PAY004432,T0411,P040,2022-02-01,2022-02-04,2140.0,2140.0,0,on_time,ACH
PAY004433,T0411,P040,2022-03-01,2022-03-02,2140.0,2140.0,0,on_time,check
PAY004434,T0411,P040,2022-04-01,2022-04-01,2140.0,2140.0,0,on_time,check
PAY004435,T0411,P040,2022-05-01,2022-05-05,2140.0,2140.0,107.0,late,credit_card
PAY004436,T0411,P040,2022-06-01,2022-06-04,2140.0,2140.0,0,on_time,ACH
PAY004437,T0411,P040,2022-07-01,2022-07-04,2140.0,2140.0,0,on_time,ACH
PAY004438,T0411,P040,2022-08-01,2022-08-03,2140.0,2140.0,0,on_time,ACH
PAY004439,T0411,P040,2022-09-01,2022-09-03,2140.0,2140.0,0,on_time,credit_card
PAY004440,T0411,P040,2022-10-01,2022-10-02,2140.0,2140.0,0,on_time,ACH
PAY004441,T0411,P040,2022-11-01,2022-11-02,2140.0,2140.0,0,on_time,ACH
PAY004442,T0411,P040,2022-12-01,2022-12-10,2140.0,2140.0,107.0,late,ACH
PAY004443,T0412,P010,2022-09-01,2022-09-02,3050.0,3050.0,0,on_time,ACH
PAY004444,T0412,P010,2022-10-01,2022-10-02,3050.0,3050.0,0,on_time,money_order
PAY004445,T0412,P010,2022-11-01,2022-11-01,3050.0,3050.0,0,on_time,ACH
PAY004446,T0412,P010,2022-12-01,2022-12-02,3050.0,3050.0,0,on_time,check
PAY004447,T0412,P010,2023-01-01,2023-01-14,3050.0,3050.0,152.5,late,ACH
PAY004448,T0412,P010,2023-02-01,2023-02-14,3050.0,3050.0,152.5,late,ACH
PAY004449,T0412,P010,2023-03-01,2023-03-04,3050.0,3050.0,0,on_time,credit_card
PAY004450,T0412,P010,2023-04-01,2023-04-03,3050.0,3050.0,0,on_time,ACH
PAY004451,T0412,P010,2023-05-01,2023-05-04,3050.0,3050.0,0,on_time,credit_card
PAY004452,T0412,P010,2023-06-01,2023-06-02,3050.0,3050.0,0,on_time,check
PAY004453,T0412,P010,2023-07-01,2023-07-04,3050.0,3050.0,0,on_time,ACH
PAY004454,T0412,P010,2023-08-01,2023-08-02,3050.0,3050.0,0,on_time,ACH
PAY004455,T0413,P009,2023-11-01,2023-11-03,2170.0,2170.0,0,on_time,check
PAY004456,T0413,P009,2023-12-01,2023-12-03,2170.0,2170.0,0,on_time,ACH
PAY004457,T0413,P009,2024-01-01,2024-01-03,2170.0,2170.0,0,on_time,ACH
PAY004458,T0413,P009,2024-02-01,2024-02-04,2170.0,2170.0,0,on_time,check
PAY004459,T0413,P009,2024-03-01,2024-03-24,2170.0,2170.0,108.5,late,check
PAY004460,T0413,P009,2024-04-01,2024-04-01,2170.0,2170.0,0,on_time,ACH
PAY004461,T0413,P009,2024-05-01,2024-05-01,2170.0,2170.0,0,on_time,credit_card
PAY004462,T0414,P018,2022-11-01,2022-11-23,1700.0,1700.0,85.0,late,check
PAY004463,T0414,P018,2022-12-01,2022-12-02,1700.0,1700.0,0,on_time,ACH
PAY004464,T0414,P018,2023-01-01,2023-01-03,1700.0,1700.0,0,on_time,check
PAY004465,T0414,P018,2023-02-01,2023-02-13,1700.0,1700.0,85.0,late,ACH
PAY004466,T0414,P018,2023-03-01,2023-03-03,1700.0,1700.0,0,on_time,ACH
PAY004467,T0414,P018,2023-04-01,2023-04-02,1700.0,1700.0,0,on_time,money_order
PAY004468,T0414,P018,2023-05-01,,1700.0,0,170.0,missed,
PAY004469,T0414,P018,2023-06-01,2023-06-01,1700.0,1700.0,0,on_time,credit_card
PAY004470,T0414,P018,2023-07-01,2023-07-02,1700.0,1700.0,0,on_time,credit_card
PAY004471,T0414,P018,2023-08-01,2023-08-02,1700.0,1700.0,0,on_time,ACH
PAY004472,T0414,P018,2023-09-01,2023-09-03,1700.0,1700.0,0,on_time,ACH
PAY004473,T0414,P018,2023-10-01,2023-10-02,1700.0,1700.0,0,on_time,ACH
PAY004474,T0415,P028,2022-07-01,2022-07-03,2810.0,2810.0,0,on_time,ACH
PAY004475,T0415,P028,2022-08-01,2022-08-02,2810.0,2810.0,0,on_time,ACH
PAY004476,T0415,P028,2022-09-01,2022-09-04,2810.0,2810.0,0,on_time,ACH
PAY004477,T0415,P028,2022-10-01,2022-10-03,2810.0,2810.0,0,on_time,ACH
PAY004478,T0415,P028,2022-11-01,2022-11-13,2810.0,2810.0,140.5,late,ACH
PAY004479,T0415,P028,2022-12-01,2022-12-03,2810.0,2810.0,0,on_time,ACH
PAY004480,T0415,P028,2023-01-01,2023-01-01,2810.0,2810.0,0,on_time,ACH
PAY004481,T0415,P028,2023-02-01,2023-02-03,2810.0,2810.0,0,on_time,ACH
PAY004482,T0415,P028,2023-03-01,2023-03-02,2810.0,2810.0,0,on_time,check
PAY004483,T0415,P028,2023-04-01,2023-04-04,2810.0,2810.0,0,on_time,money_order
PAY004484,T0415,P028,2023-05-01,2023-05-03,2810.0,2810.0,0,on_time,ACH
PAY004485,T0415,P028,2023-06-01,2023-06-02,2810.0,2810.0,0,on_time,ACH
PAY004486,T0416,P007,2022-02-01,2022-02-02,3000.0,3000.0,0,on_time,check
PAY004487,T0416,P007,2022-03-01,2022-03-02,3000.0,3000.0,0,on_time,credit_card
PAY004488,T0416,P007,2022-04-01,2022-04-17,3000.0,3000.0,150.0,late,ACH
PAY004489,T0416,P007,2022-05-01,2022-05-04,3000.0,3000.0,0,on_time,ACH
PAY004490,T0416,P007,2022-06-01,2022-06-01,3000.0,3000.0,0,on_time,ACH
PAY004491,T0416,P007,2022-07-01,2022-07-02,3000.0,3000.0,0,on_time,ACH
PAY004492,T0416,P007,2022-08-01,2022-08-04,3000.0,3000.0,0,on_time,ACH
PAY004493,T0416,P007,2022-09-01,2022-09-01,3000.0,3000.0,0,on_time,ACH
PAY004494,T0416,P007,2022-10-01,2022-10-03,3000.0,3000.0,0,on_time,ACH
PAY004495,T0416,P007,2022-11-01,2022-11-04,3000.0,3000.0,0,on_time,credit_card
PAY004496,T0416,P007,2022-12-01,2022-12-04,3000.0,3000.0,0,on_time,check
PAY004497,T0416,P007,2023-01-01,2023-01-03,3000.0,3000.0,0,on_time,ACH
PAY004498,T0417,P004,2022-08-01,,1820.0,0,182.0,missed,
PAY004499,T0417,P004,2022-09-01,2022-09-04,1820.0,1820.0,0,on_time,money_order
PAY004500,T0417,P004,2022-10-01,2022-10-01,1820.0,1820.0,0,on_time,ACH
PAY004501,T0417,P004,2022-11-01,2022-11-02,1820.0,1820.0,0,on_time,ACH
PAY004502,T0417,P004,2022-12-01,2022-12-15,1820.0,1820.0,91.0,late,credit_card
PAY004503,T0417,P004,2023-01-01,2023-01-01,1820.0,1820.0,0,on_time,ACH
PAY004504,T0417,P004,2023-02-01,2023-02-01,1820.0,1820.0,0,on_time,ACH
PAY004505,T0417,P004,2023-03-01,2023-03-03,1820.0,1820.0,0,on_time,money_order
PAY004506,T0417,P004,2023-04-01,2023-04-18,1820.0,1820.0,91.0,late,ACH
PAY004507,T0417,P004,2023-05-01,2023-05-02,1820.0,1820.0,0,on_time,ACH
PAY004508,T0417,P004,2023-06-01,2023-06-20,1820.0,1820.0,91.0,late,credit_card
PAY004509,T0417,P004,2023-07-01,2023-07-13,1820.0,1820.0,91.0,late,ACH
PAY004510,T0418,P007,2023-11-01,2023-11-05,1120.0,1120.0,56.0,late,check
PAY004511,T0418,P007,2023-12-01,2023-12-03,1120.0,1120.0,0,on_time,ACH
PAY004512,T0418,P007,2024-01-01,2024-01-25,1120.0,1120.0,56.0,late,ACH
PAY004513,T0418,P007,2024-02-01,2024-02-01,1120.0,1120.0,0,on_time,ACH
PAY004514,T0418,P007,2024-03-01,2024-03-01,1120.0,1120.0,0,on_time,check
PAY004515,T0418,P007,2024-04-01,2024-04-04,1120.0,1120.0,0,on_time,ACH
PAY004516,T0418,P007,2024-05-01,2024-05-19,1120.0,1120.0,56.0,late,ACH
PAY004517,T0419,P047,2024-05-01,2024-05-01,1290.0,1290.0,0,on_time,ACH
PAY004518,T0419,P047,2024-06-01,2024-06-04,1290.0,1290.0,0,on_time,ACH
PAY004519,T0419,P047,2024-07-01,2024-07-01,1290.0,1290.0,0,on_time,check
PAY004520,T0419,P047,2024-08-01,2024-08-01,1290.0,1290.0,0,on_time,ACH
PAY004521,T0419,P047,2024-09-01,2024-09-02,1290.0,1290.0,0,on_time,money_order
PAY004522,T0419,P047,2024-10-01,2024-10-04,1290.0,1290.0,0,on_time,ACH
PAY004523,T0419,P047,2024-11-01,2024-11-03,1290.0,1290.0,0,on_time,ACH
PAY004524,T0419,P047,2024-12-01,2024-12-01,1290.0,1290.0,0,on_time,check
PAY004525,T0419,P047,2025-01-01,2025-01-03,1290.0,1290.0,0,on_time,ACH
PAY004526,T0419,P047,2025-02-01,2025-02-04,1290.0,1290.0,0,on_time,check
PAY004527,T0419,P047,2025-03-01,2025-03-04,1290.0,1290.0,0,on_time,check
PAY004528,T0419,P047,2025-04-01,2025-04-14,1290.0,1290.0,64.5,late,ACH
PAY004529,T0420,P012,2023-08-01,2023-08-03,2500.0,2500.0,0,on_time,ACH
PAY004530,T0420,P012,2023-09-01,2023-09-02,2500.0,2500.0,0,on_time,ACH
PAY004531,T0420,P012,2023-10-01,2023-10-01,2500.0,2500.0,0,on_time,credit_card
PAY004532,T0420,P012,2023-11-01,2023-11-04,2500.0,2500.0,0,on_time,ACH
PAY004533,T0420,P012,2023-12-01,2023-12-04,2500.0,2500.0,0,on_time,money_order
PAY004534,T0420,P012,2024-01-01,2024-01-02,2500.0,2500.0,0,on_time,ACH
PAY004535,T0420,P012,2024-02-01,2024-02-06,2500.0,2500.0,125.0,late,check
PAY004536,T0420,P012,2024-03-01,2024-03-14,2500.0,2500.0,125.0,late,ACH
PAY004537,T0420,P012,2024-04-01,2024-04-01,2500.0,2500.0,0,on_time,ACH
PAY004538,T0420,P012,2024-05-01,2024-05-04,2500.0,2500.0,0,on_time,ACH
PAY004539,T0420,P012,2024-06-01,2024-06-03,2500.0,2500.0,0,on_time,ACH
PAY004540,T0420,P012,2024-07-01,2024-07-02,2500.0,2500.0,0,on_time,ACH
PAY004541,T0421,P012,2022-06-01,2022-06-18,3050.0,3050.0,152.5,late,ACH
PAY004542,T0421,P012,2022-07-01,2022-07-04,3050.0,3050.0,0,on_time,ACH
PAY004543,T0421,P012,2022-08-01,2022-08-02,3050.0,3050.0,0,on_time,credit_card
PAY004544,T0421,P012,2022-09-01,2022-09-04,3050.0,3050.0,0,on_time,credit_card
PAY004545,T0421,P012,2022-10-01,2022-10-03,3050.0,3050.0,0,on_time,ACH
PAY004546,T0421,P012,2022-11-01,2022-11-03,3050.0,3050.0,0,on_time,check
PAY004547,T0421,P012,2022-12-01,2022-12-01,3050.0,3050.0,0,on_time,check
PAY004548,T0422,P016,2024-09-01,2024-09-01,1830.0,1830.0,0,on_time,money_order
PAY004549,T0422,P016,2024-10-01,2024-10-03,1830.0,1830.0,0,on_time,check
PAY004550,T0422,P016,2024-11-01,2024-11-02,1830.0,1830.0,0,on_time,check
PAY004551,T0422,P016,2024-12-01,2024-12-01,1830.0,1830.0,0,on_time,money_order
PAY004552,T0422,P016,2025-01-01,2025-01-01,1830.0,1830.0,0,on_time,check
PAY004553,T0422,P016,2025-02-01,2025-02-03,1830.0,1830.0,0,on_time,ACH
PAY004554,T0422,P016,2025-03-01,2025-03-01,1830.0,1830.0,0,on_time,check
PAY004555,T0423,P020,2022-09-01,2022-09-02,1680.0,1680.0,0,on_time,money_order
PAY004556,T0423,P020,2022-10-01,2022-10-03,1680.0,1680.0,0,on_time,check
PAY004557,T0423,P020,2022-11-01,2022-11-25,1680.0,1680.0,84.0,late,ACH
PAY004558,T0423,P020,2022-12-01,2022-12-04,1680.0,1680.0,0,on_time,ACH
PAY004559,T0423,P020,2023-01-01,2023-01-02,1680.0,1680.0,0,on_time,ACH
PAY004560,T0423,P020,2023-02-01,2023-02-04,1680.0,1680.0,0,on_time,ACH
PAY004561,T0423,P020,2023-03-01,2023-03-04,1680.0,1680.0,0,on_time,ACH
PAY004562,T0423,P020,2023-04-01,2023-04-03,1680.0,1680.0,0,on_time,ACH
PAY004563,T0423,P020,2023-05-01,2023-05-12,1680.0,1680.0,84.0,late,ACH
PAY004564,T0423,P020,2023-06-01,2023-06-04,1680.0,1680.0,0,on_time,credit_card
PAY004565,T0423,P020,2023-07-01,2023-07-03,1680.0,1680.0,0,on_time,money_order
PAY004566,T0423,P020,2023-08-01,2023-08-02,1680.0,1680.0,0,on_time,ACH
PAY004567,T0424,P040,2024-04-01,2024-04-01,2510.0,2510.0,0,on_time,ACH
PAY004568,T0424,P040,2024-05-01,2024-05-04,2510.0,2510.0,0,on_time,ACH
PAY004569,T0424,P040,2024-06-01,2024-06-03,2510.0,2510.0,0,on_time,ACH
PAY004570,T0424,P040,2024-07-01,2024-07-03,2510.0,2510.0,0,on_time,ACH
PAY004571,T0424,P040,2024-08-01,2024-08-02,2510.0,2510.0,0,on_time,ACH
PAY004572,T0424,P040,2024-09-01,2024-09-04,2510.0,2510.0,0,on_time,check
PAY004573,T0424,P040,2024-10-01,2024-10-01,2510.0,2510.0,0,on_time,ACH
PAY004574,T0424,P040,2024-11-01,2024-11-02,2510.0,2510.0,0,on_time,ACH
PAY004575,T0424,P040,2024-12-01,2024-12-01,2510.0,2510.0,0,on_time,ACH
PAY004576,T0424,P040,2025-01-01,2025-01-03,2510.0,2510.0,0,on_time,ACH
PAY004577,T0424,P040,2025-02-01,2025-02-04,2510.0,2510.0,0,on_time,ACH
PAY004578,T0424,P040,2025-03-01,2025-03-01,2510.0,2510.0,0,on_time,ACH
PAY004579,T0425,P016,2024-10-01,2024-10-01,2190.0,2190.0,0,on_time,ACH
PAY004580,T0425,P016,2024-11-01,2024-11-01,2190.0,2190.0,0,on_time,credit_card
PAY004581,T0425,P016,2024-12-01,2024-12-01,2190.0,2190.0,0,on_time,ACH
PAY004582,T0425,P016,2025-01-01,2025-01-02,2190.0,2190.0,0,on_time,credit_card
PAY004583,T0425,P016,2025-02-01,2025-02-02,2190.0,2190.0,0,on_time,ACH
PAY004584,T0425,P016,2025-03-01,2025-03-10,2190.0,2190.0,109.5,late,ACH
PAY004585,T0425,P016,2025-04-01,2025-04-02,2190.0,2190.0,0,on_time,ACH
PAY004586,T0425,P016,2025-05-01,2025-05-02,2190.0,2190.0,0,on_time,ACH
PAY004587,T0425,P016,2025-06-01,2025-06-04,2190.0,2190.0,0,on_time,ACH
PAY004588,T0426,P016,2023-03-01,2023-03-04,1900.0,1900.0,0,on_time,check
PAY004589,T0426,P016,2023-04-01,2023-04-13,1900.0,1900.0,95.0,late,ACH
PAY004590,T0426,P016,2023-05-01,2023-05-02,1900.0,1900.0,0,on_time,ACH
PAY004591,T0426,P016,2023-06-01,2023-06-02,1900.0,1900.0,0,on_time,ACH
PAY004592,T0426,P016,2023-07-01,2023-07-04,1900.0,1900.0,0,on_time,ACH
PAY004593,T0426,P016,2023-08-01,2023-08-03,1900.0,1900.0,0,on_time,ACH
PAY004594,T0426,P016,2023-09-01,2023-09-03,1900.0,1900.0,0,on_time,check
PAY004595,T0427,P018,2022-10-01,2022-10-03,2020.0,2020.0,0,on_time,ACH
PAY004596,T0427,P018,2022-11-01,2022-11-02,2020.0,2020.0,0,on_time,credit_card
PAY004597,T0427,P018,2022-12-01,2022-12-03,2020.0,2020.0,0,on_time,check
PAY004598,T0427,P018,2023-01-01,2023-01-03,2020.0,2020.0,0,on_time,ACH
PAY004599,T0427,P018,2023-02-01,2023-02-03,2020.0,2020.0,0,on_time,money_order
PAY004600,T0427,P018,2023-03-01,2023-03-03,2020.0,2020.0,0,on_time,ACH
PAY004601,T0428,P038,2024-05-01,2024-05-01,1270.0,1270.0,0,on_time,credit_card
PAY004602,T0428,P038,2024-06-01,2024-06-03,1270.0,1270.0,0,on_time,check
PAY004603,T0428,P038,2024-07-01,2024-07-04,1270.0,1270.0,0,on_time,ACH
PAY004604,T0428,P038,2024-08-01,2024-08-02,1270.0,1270.0,0,on_time,ACH
PAY004605,T0428,P038,2024-09-01,2024-09-02,1270.0,1270.0,0,on_time,ACH
PAY004606,T0428,P038,2024-10-01,2024-10-03,1270.0,1270.0,0,on_time,ACH
PAY004607,T0428,P038,2024-11-01,2024-11-01,1270.0,1270.0,0,on_time,ACH
PAY004608,T0428,P038,2024-12-01,2024-12-01,1270.0,1270.0,0,on_time,ACH
PAY004609,T0428,P038,2025-01-01,2025-01-02,1270.0,1270.0,0,on_time,ACH
PAY004610,T0428,P038,2025-02-01,2025-02-01,1270.0,1270.0,0,on_time,ACH
PAY004611,T0428,P038,2025-03-01,2025-03-01,1270.0,1270.0,0,on_time,ACH
PAY004612,T0428,P038,2025-04-01,2025-04-03,1270.0,1270.0,0,on_time,money_order
PAY004613,T0429,P032,2024-02-01,2024-02-02,2530.0,2530.0,0,on_time,credit_card
PAY004614,T0429,P032,2024-03-01,2024-03-03,2530.0,2530.0,0,on_time,money_order
PAY004615,T0429,P032,2024-04-01,2024-04-03,2530.0,2530.0,0,on_time,check
PAY004616,T0429,P032,2024-05-01,2024-05-02,2530.0,2530.0,0,on_time,ACH
PAY004617,T0429,P032,2024-06-01,2024-06-02,2530.0,2530.0,0,on_time,ACH
PAY004618,T0429,P032,2024-07-01,2024-07-01,2530.0,2530.0,0,on_time,check
PAY004619,T0429,P032,2024-08-01,2024-08-03,2530.0,2530.0,0,on_time,credit_card
PAY004620,T0430,P016,2022-06-01,2022-06-04,2440.0,2440.0,0,on_time,ACH
PAY004621,T0430,P016,2022-07-01,2022-07-03,2440.0,2440.0,0,on_time,ACH
PAY004622,T0430,P016,2022-08-01,2022-08-01,2440.0,2440.0,0,on_time,ACH
PAY004623,T0430,P016,2022-09-01,2022-09-03,2440.0,2440.0,0,on_time,check
PAY004624,T0430,P016,2022-10-01,2022-10-02,2440.0,2440.0,0,on_time,ACH
PAY004625,T0430,P016,2022-11-01,2022-11-02,2440.0,2440.0,0,on_time,money_order
PAY004626,T0430,P016,2022-12-01,2022-12-02,2440.0,2440.0,0,on_time,ACH
PAY004627,T0430,P016,2023-01-01,2023-01-01,2440.0,2440.0,0,on_time,check
PAY004628,T0430,P016,2023-02-01,2023-02-02,2440.0,2440.0,0,on_time,ACH
PAY004629,T0430,P016,2023-03-01,2023-03-02,2440.0,2440.0,0,on_time,ACH
PAY004630,T0430,P016,2023-04-01,2023-04-03,2440.0,2440.0,0,on_time,ACH
PAY004631,T0430,P016,2023-05-01,2023-05-02,2440.0,2440.0,0,on_time,ACH
PAY004632,T0431,P003,2023-05-01,2023-05-03,1270.0,1270.0,0,on_time,money_order
PAY004633,T0431,P003,2023-06-01,2023-06-02,1270.0,1270.0,0,on_time,ACH
PAY004634,T0431,P003,2023-07-01,2023-07-02,1270.0,1270.0,0,on_time,ACH
PAY004635,T0431,P003,2023-08-01,2023-08-23,1270.0,1270.0,63.5,late,ACH
PAY004636,T0431,P003,2023-09-01,2023-09-03,1270.0,1270.0,0,on_time,ACH
PAY004637,T0431,P003,2023-10-01,2023-10-04,1270.0,1270.0,0,on_time,credit_card
PAY004638,T0431,P003,2023-11-01,2023-11-03,1270.0,1270.0,0,on_time,credit_card
PAY004639,T0432,P023,2022-10-01,2022-10-15,6700.0,6700.0,335.0,late,check
PAY004640,T0432,P023,2022-11-01,2022-11-02,6700.0,6700.0,0,on_time,credit_card
PAY004641,T0432,P023,2022-12-01,2022-12-22,6700.0,6700.0,335.0,late,check
PAY004642,T0432,P023,2023-01-01,2023-01-01,6700.0,6700.0,0,on_time,check
PAY004643,T0432,P023,2023-02-01,2023-02-02,6700.0,6700.0,0,on_time,ACH
PAY004644,T0432,P023,2023-03-01,2023-03-02,6700.0,6700.0,0,on_time,check
PAY004645,T0432,P023,2023-04-01,2023-04-04,6700.0,6700.0,0,on_time,ACH
PAY004646,T0432,P023,2023-05-01,2023-05-10,6700.0,6700.0,335.0,late,money_order
PAY004647,T0432,P023,2023-06-01,2023-06-03,6700.0,6700.0,0,on_time,ACH
PAY004648,T0432,P023,2023-07-01,2023-07-03,6700.0,6700.0,0,on_time,ACH
PAY004649,T0432,P023,2023-08-01,2023-08-03,6700.0,6700.0,0,on_time,credit_card
PAY004650,T0432,P023,2023-09-01,2023-09-02,6700.0,6700.0,0,on_time,ACH
PAY004651,T0433,P038,2022-01-01,2022-01-01,1950.0,1950.0,0,on_time,ACH
PAY004652,T0433,P038,2022-02-01,2022-02-04,1950.0,1950.0,0,on_time,ACH
PAY004653,T0433,P038,2022-03-01,2022-03-17,1950.0,1950.0,97.5,late,ACH
PAY004654,T0433,P038,2022-04-01,2022-04-07,1950.0,1950.0,97.5,late,ACH
PAY004655,T0433,P038,2022-05-01,2022-05-01,1950.0,1950.0,0,on_time,check
PAY004656,T0433,P038,2022-06-01,2022-06-01,1950.0,1950.0,0,on_time,money_order
PAY004657,T0433,P038,2022-07-01,2022-07-03,1950.0,1950.0,0,on_time,check
PAY004658,T0433,P038,2022-08-01,2022-08-02,1950.0,1950.0,0,on_time,ACH
PAY004659,T0433,P038,2022-09-01,2022-09-02,1950.0,1950.0,0,on_time,ACH
PAY004660,T0433,P038,2022-10-01,2022-10-04,1950.0,1950.0,0,on_time,ACH
PAY004661,T0433,P038,2022-11-01,2022-11-04,1950.0,1950.0,0,on_time,ACH
PAY004662,T0433,P038,2022-12-01,2022-12-20,1950.0,1950.0,97.5,late,check
PAY004663,T0434,P016,2022-01-01,2022-01-01,2080.0,2080.0,0,on_time,ACH
PAY004664,T0434,P016,2022-02-01,2022-02-02,2080.0,2080.0,0,on_time,credit_card
PAY004665,T0434,P016,2022-03-01,2022-03-14,2080.0,2080.0,104.0,late,money_order
PAY004666,T0434,P016,2022-04-01,2022-04-02,2080.0,2080.0,0,on_time,ACH
PAY004667,T0434,P016,2022-05-01,2022-05-01,2080.0,2080.0,0,on_time,ACH
PAY004668,T0434,P016,2022-06-01,2022-06-04,2080.0,2080.0,0,on_time,money_order
PAY004669,T0434,P016,2022-07-01,2022-07-03,2080.0,2080.0,0,on_time,ACH
PAY004670,T0434,P016,2022-08-01,2022-08-04,2080.0,2080.0,0,on_time,ACH
PAY004671,T0434,P016,2022-09-01,2022-09-03,2080.0,2080.0,0,on_time,ACH
PAY004672,T0434,P016,2022-10-01,2022-10-03,2080.0,2080.0,0,on_time,credit_card
PAY004673,T0434,P016,2022-11-01,2022-11-01,2080.0,2080.0,0,on_time,ACH
PAY004674,T0434,P016,2022-12-01,2022-12-17,2080.0,2080.0,104.0,late,credit_card
PAY004675,T0435,P014,2024-10-01,2024-10-24,2820.0,2820.0,141.0,late,check
PAY004676,T0435,P014,2024-11-01,2024-11-04,2820.0,2820.0,0,on_time,money_order
PAY004677,T0435,P014,2024-12-01,2024-12-06,2820.0,2820.0,141.0,late,check
PAY004678,T0435,P014,2025-01-01,2025-01-01,2820.0,2820.0,0,on_time,credit_card
PAY004679,T0435,P014,2025-02-01,2025-02-03,2820.0,2820.0,0,on_time,ACH
PAY004680,T0435,P014,2025-03-01,2025-03-08,2820.0,2820.0,141.0,late,check
PAY004681,T0435,P014,2025-04-01,2025-04-04,2820.0,2820.0,0,on_time,ACH
PAY004682,T0435,P014,2025-05-01,2025-05-03,2820.0,2820.0,0,on_time,ACH
PAY004683,T0435,P014,2025-06-01,2025-06-04,2820.0,2820.0,0,on_time,money_order
PAY004684,T0436,P032,2022-09-01,2022-09-01,2120.0,2120.0,0,on_time,credit_card
PAY004685,T0436,P032,2022-10-01,2022-10-03,2120.0,2120.0,0,on_time,money_order
PAY004686,T0436,P032,2022-11-01,2022-11-03,2120.0,2120.0,0,on_time,ACH
PAY004687,T0436,P032,2022-12-01,2022-12-25,2120.0,2120.0,106.0,late,ACH
PAY004688,T0436,P032,2023-01-01,2023-01-03,2120.0,2120.0,0,on_time,credit_card
PAY004689,T0436,P032,2023-02-01,2023-02-04,2120.0,2120.0,0,on_time,ACH
PAY004690,T0436,P032,2023-03-01,,2120.0,0,212.0,missed,
PAY004691,T0436,P032,2023-04-01,2023-04-02,2120.0,2120.0,0,on_time,ACH
PAY004692,T0436,P032,2023-05-01,2023-05-04,2120.0,2120.0,0,on_time,credit_card
PAY004693,T0436,P032,2023-06-01,2023-06-02,2120.0,2120.0,0,on_time,ACH
PAY004694,T0436,P032,2023-07-01,,2120.0,0,212.0,missed,
PAY004695,T0436,P032,2023-08-01,2023-08-03,2120.0,2120.0,0,on_time,credit_card
PAY004696,T0437,P043,2022-06-01,2022-06-01,11800.0,11800.0,0,on_time,ACH
PAY004697,T0437,P043,2022-07-01,2022-07-01,11800.0,11800.0,0,on_time,ACH
PAY004698,T0437,P043,2022-08-01,2022-08-01,11800.0,11800.0,0,on_time,credit_card
PAY004699,T0437,P043,2022-09-01,2022-09-03,11800.0,11800.0,0,on_time,money_order
PAY004700,T0437,P043,2022-10-01,2022-10-03,11800.0,11800.0,0,on_time,ACH
PAY004701,T0437,P043,2022-11-01,2022-11-01,11800.0,11800.0,0,on_time,credit_card
PAY004702,T0437,P043,2022-12-01,2022-12-03,11800.0,11800.0,0,on_time,check
PAY004703,T0437,P043,2023-01-01,2023-01-03,11800.0,11800.0,0,on_time,ACH
PAY004704,T0437,P043,2023-02-01,2023-02-02,11800.0,11800.0,0,on_time,ACH
PAY004705,T0437,P043,2023-03-01,2023-03-19,11800.0,11800.0,590.0,late,ACH
PAY004706,T0437,P043,2023-04-01,2023-04-01,11800.0,11800.0,0,on_time,ACH
PAY004707,T0437,P043,2023-05-01,2023-05-23,11800.0,11800.0,590.0,late,check
PAY004708,T0438,P014,2024-01-01,2024-01-04,1070.0,1070.0,0,on_time,ACH
PAY004709,T0438,P014,2024-02-01,2024-02-04,1070.0,1070.0,0,on_time,ACH
PAY004710,T0438,P014,2024-03-01,2024-03-21,1070.0,1070.0,53.5,late,ACH
PAY004711,T0438,P014,2024-04-01,2024-04-03,1070.0,1070.0,0,on_time,check
PAY004712,T0438,P014,2024-05-01,2024-05-01,1070.0,1070.0,0,on_time,ACH
PAY004713,T0438,P014,2024-06-01,2024-06-17,1070.0,1070.0,53.5,late,ACH
PAY004714,T0438,P014,2024-07-01,2024-07-03,1070.0,1070.0,0,on_time,ACH
PAY004715,T0438,P014,2024-08-01,2024-08-03,1070.0,1070.0,0,on_time,check
PAY004716,T0438,P014,2024-09-01,2024-09-03,1070.0,1070.0,0,on_time,ACH
PAY004717,T0438,P014,2024-10-01,2024-10-01,1070.0,1070.0,0,on_time,ACH
PAY004718,T0438,P014,2024-11-01,2024-11-01,1070.0,1070.0,0,on_time,credit_card
PAY004719,T0438,P014,2024-12-01,2024-12-04,1070.0,1070.0,0,on_time,check
PAY004720,T0439,P007,2023-11-01,2023-11-04,2700.0,2700.0,0,on_time,credit_card
PAY004721,T0439,P007,2023-12-01,2023-12-26,2700.0,2700.0,135.0,late,ACH
PAY004722,T0439,P007,2024-01-01,2024-01-01,2700.0,2700.0,0,on_time,check
PAY004723,T0439,P007,2024-02-01,2024-02-02,2700.0,2700.0,0,on_time,credit_card
